,Date,Country,City,Perpetrator,Fatalities,Injured,Target
8106,2019-01-18,Afghanistan,Maymana,Unknown,1,0,Government (General)
8107,2019-01-18,Cameroon,Wum,Separatists (suspected),1,0,Business
8108,2019-01-18,Philippines,Macaguiling,Unknown,2,1,Private Citizens & Property
8109,2019-01-18,Thailand,Todeng,Barisan Revolusi Nasional (BRN),0,0,Military
8110,2019-01-18,Somalia,Baidoa,Unknown,0,0,Unknown
8111,2019-01-17,Norway,Oslo,Unknown,0,1,Private Citizens & Property
8112,2019-01-18,Afghanistan,Farah,Taliban,8,Unknown,Police
8113,2019-01-18,Afghanistan,Zakhel,Taliban,7,3,Police
8114,2019-01-18,Afghanistan,Yangi Qala,Taliban (suspected),3,0,Terrorists/Non-state Militia
8115,2019-01-18,Afghanistan,Ghozari,Taliban (suspected),1,0,Terrorists/Non-state Militia
8116,2019-01-18,Philippines,Lilingayon,New People's Army (NPA),0,0,Business
8117,2019-01-18,Philippines,La Fuente,Unknown,1,0,Government (General)
8118,2019-01-18,Afghanistan,Unknown,Taliban,5,0,Unknown
8119,2019-01-18,India,Kakapora,Unknown,0,0,Police
8120,2019-01-18,India,Gagran,Jaish-e-Mohammad (JeM),0,0,Police
8121,2019-01-18,India,Srinagar,"Jaish-e-Mohammad (JeM),Jammu and Kashmir Islamic Front",0,0,Police
8122,2019-01-18,India,Lolab,Unknown,0,0,Unknown
8123,2019-01-18,Somalia,Bosaso,Al-Shabaab,0,0,"Military,Private Citizens & Property"
8124,2019-01-18,Somalia,Hudur,Al-Shabaab,Unknown,Unknown,"Private Citizens & Property,Private Citizens & Property,Government (General)"
8125,2019-01-18,Somalia,Mogadishu,Al-Shabaab,1,0,Private Citizens & Property
8126,2019-01-19,Cameroon,Ashigashiya,Boko Haram,0,7,Private Citizens & Property
8127,2019-01-18,Syria,Idlib,Islamic State of Iraq and the Levant (ISIL),11,20,"Terrorists/Non-state Militia,Private Citizens & Property"
8128,2019-01-18,Burkina Faso,Derpon,Unknown,1,0,Government (General)
8129,2019-01-18,Mali,Pignari,"Ansar al-Islam (Burkina Faso),Jamaat Nusrat al-Islam wal Muslimin (JNIM)",2,3,"Religious Figures/Institutions,Private Citizens & Property"
8130,2019-01-18,Thailand,Khokko,Barisan Revolusi Nasional (BRN),2,2,Religious Figures/Institutions
8131,2019-01-18,Thailand,Todeng,Barisan Revolusi Nasional (BRN),0,5,Military
8132,2019-01-18,Thailand,Tha Yalo,Unknown,0,4,"Police,Private Citizens & Property"
8133,2019-01-17,Yemen,Al-Rawdah,Houthi extremists (Ansar Allah),0,3,Private Citizens & Property
8134,2019-01-17,Syria,Nawah,Popular Resistance Committees in Daraa,0,1,Military
8135,2019-01-17,Yemen,Bayt al Faqih,Houthi extremists (Ansar Allah),1,0,Private Citizens & Property
8136,2019-01-17,Yemen,Mukha district,Houthi extremists (Ansar Allah),Unknown,Unknown,Military
8137,2019-01-17,Yemen,Shaifan,Houthi extremists (Ansar Allah),3,1,Unknown
8138,2019-01-17,Afghanistan,Ghazni,Taliban,1,2,Police
8139,2019-01-17,Afghanistan,Bahrami Shahid district,Unknown,4,0,Unknown
8140,2019-01-17,Nigeria,Kamuya,Boko Haram,6,14,Military
8141,2019-01-17,India,Kasti Garh,Shiv Sena,1,0,Private Citizens & Property
8142,2019-01-17,India,Srinagar,Jaish-e-Mohammad (JeM),0,3,Police
8143,2019-01-17,Yemen,Taizz,Unknown,0,2,Terrorists/Non-state Militia
8144,2019-01-17,Yemen,Hudaydah,Houthi extremists (Ansar Allah),0,0,"Private Citizens & Property,Business"
8145,2019-01-17,Egypt,Arish,Sinai Province of the Islamic State,1,3,Private Citizens & Property
8146,2019-01-17,Yemen,Hudaydah,Houthi extremists (Ansar Allah) (suspected),0,0,Government (Diplomatic)
8147,2019-01-17,Colombia,Bogota,National Liberation Army of Colombia (ELN),22,67,"Police,Private Citizens & Property,Private Citizens & Property"
8148,2019-01-16,United States,Green Township,Neo-Nazi extremists,0,0,"Private Citizens & Property,Private Citizens & Property"
8149,2019-01-16,Yemen,Mahfad,Unknown,0,0,Terrorists/Non-state Militia
8150,2019-01-16,India,Saraikela Kharsawan district,Communist Party of India - Maoist (CPI-Maoist),0,3,Military
8151,2019-01-16,Ghana,Madina,Unknown,1,0,Journalists & Media
8152,2019-01-17,Afghanistan,Faizabad,Taliban,24,15,Military
8153,2019-01-16,Afghanistan,Chimtal district,Taliban,6,1,"Police,Police"
8154,2019-01-16,Nepal,Bishanpur Chowk,Pragatishil Tarai Mukti Morcha,0,1,Police
8155,2019-01-16,Colombia,Corinto district,Revolutionary Armed Forces of Colombia (FARC) dissidents,1,0,Police
8156,2019-01-16,Afghanistan,Shinwari district,Taliban,Unknown,Unknown,Government (General)
8157,2019-01-16,Philippines,South Poblacion,Unknown,1,0,Government (General)
8158,2019-01-16,Somalia,Mogadishu,Unknown,1,0,Private Citizens & Property
8159,2019-01-16,Yemen,Marib,Houthi extremists (Ansar Allah),0,2,Private Citizens & Property
8160,2019-01-16,Yemen,Damt,Houthi extremists (Ansar Allah),Unknown,Unknown,Military
8161,2019-01-16,Iraq,Dayana,Unknown,1,3,Private Citizens & Property
8162,2019-01-16,Myanmar,Watkyein,"Arakan Rohingya Salvation Army (ARSA),Arakan Army (AA) (suspected)",0,6,Police
8163,2019-01-16,Democratic Republic of the Congo,Lubero district,Mai Mai Charles Militia,0,1,Maritime
8164,2019-01-16,Mali,Attara,Unknown,0,0,Educational Institution
8165,2019-01-16,Syria,Manbij,Islamic State of Iraq and the Levant (ISIL),17,9,"Military,Business,Private Citizens & Property"
8166,2019-01-16,Philippines,Valencia district,New People's Army (NPA),0,0,Private Citizens & Property
8167,2019-01-15,United Kingdom,Creggan,The New Irish Republican Army,0,1,Private Citizens & Property
8168,2019-01-15,Yemen,Hudaydah,Unknown,0,0,Journalists & Media
8169,2019-01-14,Somalia,Ceel Garas,Al-Shabaab,Unknown,Unknown,Private Citizens & Property
8170,2019-01-15,Iraq,Arbil,Unknown,1,0,Private Citizens & Property
8171,2019-01-15,Burkina Faso,Gasseliki,Muslim extremists,3,Unknown,Private Citizens & Property
8172,2019-01-15,Yemen,Amer,Houthi extremists (Ansar Allah),Unknown,Unknown,Private Citizens & Property
8173,2019-01-15,Mali,Inekar,Islamic State in the Greater Sahara (ISGS),3,Unknown,Private Citizens & Property
8174,2019-01-15,Mali,Taghatert,Islamic State in the Greater Sahara (ISGS),3,Unknown,Private Citizens & Property
8175,2019-01-15,India,Gururbad,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property
8176,2019-01-15,India,Gururbad,Communist Party of India - Maoist (CPI-Maoist),1,1,Private Citizens & Property
8177,2019-01-15,Iraq,Qula,Islamic State of Iraq and the Levant (ISIL),0,3,Police
8178,2019-01-15,Afghanistan,Bura Ghanha,Taliban,5,1,"Terrorists/Non-state Militia,Police,Police"
8179,2019-01-15,Yemen,Khawkhah district,Houthi extremists (Ansar Allah),0,4,Private Citizens & Property
8180,2019-01-15,Nigeria,Gajiram,Boko Haram,Unknown,Unknown,Private Citizens & Property
8181,2019-01-15,Mali,Menaka district,Islamic State in the Greater Sahara (ISGS),4,Unknown,Terrorists/Non-state Militia
8182,2019-01-15,Afghanistan,Moshan,Taliban,4,0,Police
8183,2019-01-14,Iraq,Hawijah district,Unknown,1,0,Police
8184,2019-01-15,Somalia,Afgoye,Al-Shabaab,12,10,Private Citizens & Property
8185,2019-01-15,Burkina Faso,Tiabongou,Islamic State in the Greater Sahara (ISGS),1,0,Private Citizens & Property
8186,2019-01-15,Cameroon,Unknown,Separatists (suspected),0,0,Transportation
8187,2019-01-15,Kenya,Nairobi,Al-Shabaab,25,28,"Business,Private Citizens & Property"
8188,2019-01-15,Afghanistan,Kabul,Khorasan Chapter of the Islamic State,1,0,Government (General)
8189,2019-01-15,Afghanistan,Imam Sahib district,Unknown,0,1,Private Citizens & Property
8190,2019-01-15,Philippines,Inaladan,Bangsamoro Islamic Freedom Movement (BIFM),4,2,Military
8191,2019-01-14,Yemen,El Hiash,Houthi extremists (Ansar Allah),1,1,Transportation
8192,2019-01-14,Philippines,Tulang,Unknown,1,0,Private Citizens & Property
8193,2019-01-14,Egypt,Rafah,Sinai Province of the Islamic State,1,4,Police
8194,2019-01-11,Russia,Kizilyurt district,Jihadi-inspired extremists,3,0,Police
8195,2019-01-14,Afghanistan,Muqur district,Taliban,4,10,Terrorists/Non-state Militia
8196,2019-01-14,Philippines,San Jorge district,New People's Army (NPA),0,9,Military
8197,2019-01-14,Colombia,Piendamo district,Unknown,0,1,Police
8198,2019-01-14,Nigeria,Damasak,Boko Haram,Unknown,Unknown,Private Citizens & Property
8199,2019-01-14,Iraq,Brayati,Islamic State of Iraq and the Levant (ISIL),1,0,Military
8200,2019-01-14,Iraq,Shahama,Islamic State of Iraq and the Levant (ISIL),5,0,Police
8201,2019-01-14,Nigeria,Rann,Boko Haram,7,Unknown,"Military,Private Citizens & Property"
8202,2019-01-14,Somalia,Mogadishu,Unknown,0,2,Business
8203,2019-01-14,Burkina Faso,Yendere,Unknown,0,1,"Police,Private Citizens & Property"
8204,2019-01-14,Yemen,Jubah district,Tribesmen,Unknown,Unknown,Military
8205,2019-01-14,Philippines,Banuage,New People's Army (NPA),0,0,Military
8206,2019-01-14,Afghanistan,Kabul,Taliban,5,113,"Government (Diplomatic),Private Citizens & Property,Private Citizens & Property"
8207,2019-01-13,Yemen,Mount Sabr district,Houthi extremists (Ansar Allah),1,0,Private Citizens & Property
8208,2019-01-13,Venezuela,El Callao district,National Liberation Army of Colombia (ELN),0,1,Business
8209,2019-01-13,Nigeria,Enugu,Unknown,0,0,Private Citizens & Property
8210,2019-01-13,Afghanistan,Zerak,Taliban,Unknown,Unknown,Military
8211,2019-01-13,Afghanistan,Antan,Taliban,Unknown,Unknown,Military
8212,2019-01-13,Afghanistan,Giro district,Taliban,Unknown,Unknown,Military
8213,2019-01-13,Afghanistan,Khani Kala,Taliban,Unknown,Unknown,Military
8214,2019-01-13,Afghanistan,Ghazni,Taliban,Unknown,Unknown,Military
8215,2019-01-13,Afghanistan,Ghazni,Taliban,Unknown,Unknown,Military
8216,2019-01-13,Afghanistan,Ghazni,Taliban,Unknown,Unknown,Military
8217,2019-01-13,India,Phokhariya,Communist Party of India - Maoist (CPI-Maoist),Unknown,Unknown,Government (General)
8218,2019-01-13,Chile,Relun,Arauco Malleco Coordinating Group (CAM) - Chile,0,0,Business
8219,2019-01-13,Afghanistan,Laman,Taliban,9,7,Police
8220,2019-01-13,Thailand,Na Pradu,Unknown,1,Unknown,Police
8221,2019-01-13,Yemen,Maran,Houthi extremists (Ansar Allah),0,0,Military
8222,2019-01-12,Philippines,Calapandayan,Unknown,1,1,Government (General)
8223,2019-01-13,Nigeria,Magumeri,Unknown,Unknown,Unknown,Military
8224,2019-01-13,Nigeria,Konduga district,Boko Haram,0,0,Unknown
8225,2019-01-13,Iraq,Masalimah,Islamic State of Iraq and the Levant (ISIL),1,0,Government (General)
8226,2019-01-13,Ethiopia,West Wellega district,Oromo Liberation Front,0,0,Government (General)
8227,2019-01-13,Somalia,Unknown,Unknown,Unknown,Unknown,Private Citizens & Property
8228,2019-01-13,Somalia,Bali Khadar,Al-Shabaab,1,3,Military
8229,2019-01-13,Thailand,Kabang,Unknown,2,0,"Private Citizens & Property,Private Citizens & Property"
8230,2019-01-13,Yemen,Durayhami district,Houthi extremists (Ansar Allah),0,0,Government (General)
8231,2019-01-13,Iraq,Abbasi,Islamic State of Iraq and the Levant (ISIL),1,2,Private Citizens & Property
8232,2019-01-12,Mozambique,Unknown,Unknown,0,0,Private Citizens & Property
8233,2019-01-12,Iraq,Khalis district,Islamic State of Iraq and the Levant (ISIL),2,0,Private Citizens & Property
8234,2019-01-12,Nigeria,Agadama,Fulani extremists,1,2,Private Citizens & Property
8235,2019-01-13,Afghanistan,Aqcha district,Taliban,16,21,Terrorists/Non-state Militia
8236,2019-01-12,Afghanistan,Farah,Taliban,4,0,Police
8237,2019-01-12,Afghanistan,Kunjak,Taliban,16,7,Police
8238,2019-01-12,Russia,Unknown,Unknown,2,1,Government (General)
8239,2019-01-11,Yemen,Dhi Naim district,Al-Qaida in the Arabian Peninsula (AQAP),Unknown,Unknown,Private Citizens & Property
8240,2019-01-13,Finland,Kangasala,Unknown,0,0,"Private Citizens & Property,Private Citizens & Property"
8241,2019-01-12,Mozambique,Manilha,Muslim extremists,4,4,Private Citizens & Property
8242,2019-01-12,Afghanistan,Dara-i-Sufi Payin district,Taliban,2,0,Private Citizens & Property
8243,2019-01-12,Mozambique,Palma district,Ansar al-Sunna (Mozambique),15,0,Transportation
8244,2019-01-12,Ethiopia,Unknown,Oromo Liberation Front,Unknown,Unknown,"Business,Business"
8245,2019-01-12,Pakistan,Muhajir Adda,Unknown,1,4,Private Citizens & Property
8246,2019-01-13,Ethiopia,West Wellega district,Oromo Liberation Front,0,0,Government (General)
8247,2019-01-12,Ecuador,Puerto Mestanza,Revolutionary Armed Forces of Colombia (FARC) dissidents,2,3,Police
8248,2019-01-12,Somalia,Mogadishu,Unknown,1,2,"Government (General),Private Citizens & Property"
8249,2019-01-12,Somalia,Mogadishu,Al-Shabaab,Unknown,Unknown,Military
8250,2019-01-12,Yemen,Shalilah,Houthi extremists (Ansar Allah),0,0,Private Citizens & Property
8251,2019-01-12,Afghanistan,Herat,Taliban,6,3,"Police,Private Citizens & Property"
8252,2019-01-11,Yemen,Unknown,Unknown,1,0,"Food or Water Supply,Military"
8253,2019-01-11,Yemen,Mount Sabr district,Houthi extremists (Ansar Allah),0,3,Private Citizens & Property
8254,2019-01-11,Yemen,Maasam,Houthi extremists (Ansar Allah),2,1,Private Citizens & Property
8255,2019-01-11,Yemen,Baqiriya,Houthi extremists (Ansar Allah),0,1,Private Citizens & Property
8256,2019-01-11,West Bank and Gaza Strip,Mughayyir,Israeli settlers,0,0,Business
8257,2019-01-11,India,Nowshera,Unknown,1,Unknown,Military
8258,2019-01-11,India,Nowshera,Unknown,1,2,Military
8259,2019-01-11,Thailand,Rueso district,Unknown,1,0,Religious Figures/Institutions
8260,2019-01-11,West Bank and Gaza Strip,Hebron,Palestinian Extremists,0,1,Military
8261,2019-01-11,India,Srinagar,Jaish-e-Mohammad (JeM),0,0,Police
8262,2019-01-11,Pakistan,Loralai,Tehrik-i-Taliban Pakistan (TTP),0,2,Military
8263,2019-01-11,Libya,Al-Khums,Unknown,0,0,Police
8264,2019-01-11,Libya,Zawiya,Libya Revolutionaries Operations Room (LROR),0,0,Military
8265,2019-01-11,Iraq,Qaim district,Unknown,2,25,"Private Citizens & Property,Police"
8266,2019-01-11,Mali,Unknown,Jamaat Nusrat al-Islam wal Muslimin (JNIM),0,3,Military
8267,2019-01-11,Libya,Tripoli,Unknown,0,0,Unknown
8268,2019-01-11,Colombia,San Antonio,Popular Liberation Army (EPL) (suspected),4,0,Private Citizens & Property
8269,2019-01-11,Colombia,San Jose del Tarra,"National Liberation Army of Colombia (ELN),Popular Liberation Army (EPL) (suspected)",0,0,Airports and Aircraft
8270,2019-01-11,Kenya,Wel Marer,Al-Shabaab,0,0,Telecommunication
8271,2019-01-11,Kenya,Wel Marer,Al-Shabaab,Unknown,Unknown,Police
8272,2019-01-11,Afghanistan,Mizan district,Taliban,2,3,Unknown
8273,2019-01-12,Afghanistan,Rabat,Taliban,12,8,Police
8274,2019-01-11,Yemen,Shalilah,Houthi extremists (Ansar Allah),8,10,Private Citizens & Property
8275,2019-01-11,Yemen,Hayran district,Houthi extremists (Ansar Allah),Unknown,Unknown,Private Citizens & Property
8276,2019-01-11,Yemen,Mahfad district,Unknown,1,0,Private Citizens & Property
8277,2019-01-11,Yemen,Aden,Unknown,0,6,Business
8278,2019-01-10,Afghanistan,Bala Shahr,Taliban,0,4,Police
8279,2019-01-10,Afghanistan,Marwa,Taliban,4,8,Police
8280,2019-01-09,Afghanistan,Ab Kamari district,Taliban,16,20,Police
8281,2019-01-11,Philippines,Magballo,New People's Army (NPA),0,0,Private Citizens & Property
8282,2019-01-10,Yemen,Ghayl district,Houthi extremists (Ansar Allah),2,1,Private Citizens & Property
8283,2019-01-10,Colombia,Chimichagua district,Revolutionary Armed Forces of Colombia (FARC) dissidents,0,0,Business
8284,2019-01-10,Yemen,Mukha district,Houthi extremists (Ansar Allah),1,2,Private Citizens & Property
8285,2019-01-10,Afghanistan,Muqur district,Taliban,Unknown,Unknown,Private Citizens & Property
8286,2019-01-10,Afghanistan,Qalay-i-Zal district,Taliban,33,11,"Military,Police"
8287,2019-01-10,Ireland,Rooskey,Unknown,0,0,Private Citizens & Property
8288,2019-01-10,Mozambique,Nailwa,Muslim extremists (suspected),1,0,Private Citizens & Property
8289,2019-01-10,Central African Republic,Bambari,Union for Peace in Central Africa (UPC),10,31,"Private Citizens & Property,Police"
8290,2019-01-10,Cameroon,Kumba,Separatists,Unknown,3,"Educational Institution,Police"
8291,2019-01-10,Somalia,Mogadishu,"Jabha East Africa,Al-Shabaab (suspected)",1,0,Police
8292,2019-01-10,Pakistan,Zarkani,Unknown,0,0,Police
8293,2019-01-10,Philippines,South Poblacion,Unknown,1,0,Government (General)
8294,2019-01-10,Iraq,Baghdad,Asa'ib Ahl al-Haqq,1,0,Business
8295,2019-01-10,Burkina Faso,Dibassi,Unknown,Unknown,Unknown,Private Citizens & Property
8296,2019-01-10,Pakistan,Kulachi,Tehrik-i-Taliban Pakistan (TTP),0,2,Police
8297,2019-01-10,Burkina Faso,Gasseliki,Muslim extremists,12,2,Private Citizens & Property
8298,2019-01-10,Yemen,Al-Anad Airport,Houthi extremists (Ansar Allah),7,19,Military
8299,2019-01-14,Philippines,Cabatangan,New People's Army (NPA),0,1,Military
8300,2019-01-10,Philippines,Hilamonan,New People's Army (NPA),0,1,Military
8301,2019-01-10,Afghanistan,Gortepa,Taliban,17,19,Police
8302,2019-01-10,Afghanistan,Sitoot,Taliban,14,13,Military
8303,2019-01-10,Thailand,Bukoh,Barisan Revolusi Nasional (BRN) (suspected),4,0,"Police,Educational Institution"
8304,2019-01-09,Yemen,Mekhlaf Al-Oud,Houthi extremists (Ansar Allah),3,0,Private Citizens & Property
8305,2019-01-09,Indonesia,Puncak district,Free Papua Movement (OPM-Organisasi Papua Merdeka),2,0,Military
8306,2019-01-09,Indonesia,Jakarta,Unknown,0,0,Government (General)
8307,2019-01-09,India,Ashoknagar,Unknown,0,0,Transportation
8308,2019-01-09,Syria,Idlib,Unknown,1,1,Private Citizens & Property
8309,2019-01-09,Colombia,Bancas,National Liberation Army of Colombia (ELN),0,0,Utilities
8310,2019-01-09,Colombia,Pesquera,National Liberation Army of Colombia (ELN),0,0,Utilities
8311,2019-01-09,Yemen,Maran,Houthi extremists (Ansar Allah),0,0,Unknown
8312,2019-01-09,Pakistan,Rahimabad,Unknown,0,0,Utilities
8313,2019-01-09,Afghanistan,Hussainkhel,Taliban,9,6,Police
8314,2019-01-09,West Bank and Gaza Strip,Jerusalem,Unknown,0,1,Private Citizens & Property
8315,2019-01-09,Ukraine,Kryvyi Rih,Unknown,0,1,Government (General)
8316,2019-01-09,Iraq,Haftaghar,Unknown,1,2,Private Citizens & Property
8317,2019-01-09,Democratic Republic of the Congo,Kimoka,Unknown,1,3,"Private Citizens & Property,Government (Diplomatic),Military"
8318,2019-01-09,Somalia,Mogadishu,Al-Shabaab,2,0,Military
8319,2019-01-09,Mali,Lorigan,Unknown,3,0,Private Citizens & Property
8320,2019-01-09,Iraq,Baghdad,Unknown,1,0,Journalists & Media
8321,2019-01-09,Yemen,Taizz,Unknown,1,0,Military
8322,2019-01-09,Yemen,Mahfad district,Unknown,2,2,"Terrorists/Non-state Militia,Military"
8323,2019-01-09,Philippines,Tabungao,Unknown,0,0,"Government (General),Educational Institution"
8324,2019-01-09,Philippines,Pucay,New People's Army (NPA),0,0,Transportation
8325,2019-01-09,Philippines,Sultan Sa Barongis district,Bangsamoro Islamic Freedom Movement (BIFM),0,0,Private Citizens & Property
8326,2019-01-08,Egypt,Cairo,Unknown,0,0,Business
8327,2019-01-08,Pakistan,Balgatar,Unknown,0,4,Military
8328,2019-01-08,Philippines,Gapang,New People's Army (NPA) (suspected),1,0,Private Citizens & Property
8329,2019-01-08,India,Niche Kamta,Communist Party of India - Maoist (CPI-Maoist),1,0,Private Citizens & Property
8330,2019-01-08,Central African Republic,Bokayan,"Return, Reclamation, Rehabilitation (3R)",5,12,Private Citizens & Property
8331,2019-01-08,Pakistan,Kohat,Unknown,1,0,Government (General)
8332,2019-01-08,Afghanistan,Khost,Unknown,2,23,Private Citizens & Property
8333,2019-01-08,Pakistan,Karachi,Unknown,0,0,Government (General)
8334,2019-01-08,Yemen,Tayyar,Houthi extremists (Ansar Allah),15,0,Unknown
8335,2019-01-08,Pakistan,Ambar,Hizb-ul-Ahrar (HuA),0,0,"Private Citizens & Property,Private Citizens & Property"
8336,2019-01-08,India,Litter,"Jaish-e-Mohammad (JeM),Hizbul Mujahideen (HM)",1,Unknown,Military
8337,2019-01-08,India,Largam,Unknown,0,0,Military
8338,2019-01-08,Iraq,Tikrit,Islamic State of Iraq and the Levant (ISIL),4,10,Police
8339,2019-01-07,Somalia,Mogadishu,Al-Shabaab,1,0,Government (General)
8340,2019-01-08,Yemen,Mahfad district,Al-Qaida in the Arabian Peninsula (AQAP),2,12,"Terrorists/Non-state Militia,Private Citizens & Property"
8341,2019-01-08,Philippines,Hinalaan,New People's Army (NPA),0,0,Business
8342,2019-01-08,Afghanistan,Temorak,Taliban,19,3,"Military,Police"
